0,"シュート（v）
761,"魚雷（n）
",761
762,"上げる（v）
",762
763,"ラベル（n）
",763
764,"ラベル（v）
",764
765,"酸（n）
",765
766,"カット（v）
",766
767,"非難（v）
",767
768,"障害、非難（n）
",768
769,"遺跡（n）
",769
770,"期待する（v）
",770
771,"疑わしい（v）
",771
772,"しばしば（adv）
",772
773,"異なる（v）
",773
774,"ボス（n）
",774
775,"背骨（n）
",775
776,"クリンゴン書記体系（n）
",776
777,"完了（除外）
",777
778,"健康であること（v）
",778
779,"ワープドライブ（n）
",779
780,"ワープ係数（n）
",780
781,"太る（v）
",781
782,"朝（n）
",782
783,"髪の毛（体）（n）
",783
784,"植物（v）
",784
785,"切り取られる（v）
",785
786,"グローブ（n）
",786
787,"期間（n）
",787
788,"時間（v）
",788
789,"分析（n）
",789
790,"分析（v）
",790
791,"保持、保存（v）
",791
792,"赤痢（n）
",792
793,"説得、説得（v）
",793
794,"名前（n）
",794
795,"名前、呼び出し（v）
",795
796,"消化不良（n）
",796
797,"要求、要求（v）
",797
798,"ボディ（n）
",798
799,"オープン、オープン（v）
",799
800,"左（横）（n）
",800
801,"オープン（v）
",801
802,"結果的なもの、重要なもの（n）
",802
803,"午後（n）
",803
804,"優れている（v）
",804
805,"熟練した、熟練した（v）
",805
806,"沸騰（v）
",806
807,"トイレ（n）
",807
808,"洗面所（n）
",808
809,"カス（n）
",809
810,"土地（n）
",810
811,"弱くなる（v）
",811
812,"弱体化（v）
",812
813,"弱体化（n）
",813
814,"告発（n）
",814
815,"告発（v）
",815
816,"落下（v）
",816
817,"慈悲（n）
",817
818,"完璧で正確であること（v）
",818
819,"キック（v）
",819
820,"子、子（n）
",820
821,"娘（n）
",821
822,"息子（n）
",822
823,"うんざり（v）
",823
824,"少数、数個、一握り（v）
",824
825,"照準器（照準器付き）（v）
",825
826,"飛ぶ（v）
",826
827,"大破（v）
",827
828,"ノバ（n）
",828
829,"フェイザー（n）
",829
830,"フェイザーライフル（n）
",830
831,"フェイザークルー（n）
",831
832,"フェイザーバンク（n）
",832
833,"フェイザーピストル（n）
",833
834,"悪い（v）
",834
835,"顔（n）
",835
836,"建物、構造（n）
",836
837,"割り込み（v）
",837
838,"先生（n）
",838
839,"破損する（v）
",839
840,"破損（v）
",840
841,"足（n）
",841
842,"囚人（n）
",842
843,"老いている（若くない）（v）
",843
844,"主張する（v）
",844
845,"起こる、起こる（v）
",845
846,"ラップ（v）
",846
847,"どうして？ （質問）
",847
848,"覚えている（v）
",848
849,"メモリバンク（n）
",849
850,"思い出させる（v）
",850
851,"問題になる、面倒になる（v）
",851
852,"創世記（n）
",852
853,"アイデア（n）
",853
854,"空ける（v）
",854
855,"再送（v）
",855
856,"卑劣な、平均（v）
",856
857,"ケリカム（n）
",857
858,"もたらす（v）
",858
859,"先祖（n）
",859
860,"運ぶ、運ぶ（v）
",860
861,"ミーティング（n）
",861
862,"ドリル（軍事）（n）
",862
863,"練習、訓練、準備（v）
",863
864,"アドバイス（n）
",864
865,"助言（v）
",865
866,"実行、ジョグ（v）
",866
867,"つまらない、面白くない（v）
",867
868,"群衆（v）
",868
869,"ケバス（n）
",869
870,"頬（n）
",870
871,"銀河（n）
",871
872,"銀河の縁（n）
",872
873,"非難（v）
",873
874,"ショートカット（n）
",874
875,"会う（初めて）（v）
",875
876,"黒である（v）
",876
877,"キャンセル（v）
",877
878,"注意して集中する（v）
",878
879,"無視（v）
",879
880,"ヒット（手、拳、道具で）（v）
",880
881,"反乱（v）
",881
882,"膝（n）
",882
883,"署名（条約）（v）
",883
884,"パートナー（n）
",884
885,"ベルト（n）
",885
886,"ばか（n）
",886
887,"崖（n）
",887
888,"または、および/または（結合文）（conj）
",888
889,"記録（v）
",889
890,"逮捕（v）
",890
891,"ロボット（n）
",891
892,"スカベンジ（v）
",892
893,"家族（n）
",893
894,"くすぐる（v）
",894
895,"誕生日（n）
",895
896,"嘆願、請う（v）
",896
897,"珍しい（v）
",897
898,"誘n（v）
",898
899,"クルーズ（v）
",899
900,"フケ（n）
",900
901,"火事（n）
",901
902,"統治（v）
",902
903,"政府（n）
",903
904,"履歴（n）
",904
905,"oldる（v）
",905
906,"長老（n）
",906
907,"エルダーズカウンシル（n）
",907
908,"同時に起こる（v）
",908
909,"貪欲である（v）
",909
910,"椅子（n）
",910
911,"結晶（地層）（n）
",911
912,"激しい（v）
",912
913,"セラゲン（n）
",913
914,"乾燥している（v）
",914
915,"エラー、ミス（n）
",915
916,"エラー、間違え、間違えます（v）
",916
917,"ヘルプ、エイド（v）
",917
918,"スタンド（v）
",918
919,"保護（v）
",919
920,"仕事、機能、成功（v）
",920
921,"成功（n）
",921
922,"良くなる（v）
",922
923,"割れ目（n）
",923
924,"軍隊（n）
",924
925,"人気がある（v）
",925
926,"難しい（v）
",926
927,"最後、最後（v）
",927
928,"破壊（n）
",928
929,"転送（v）
",929
930,"吹き飛ばす（v）
",930
931,"動物のタイプ（n）
",931
932,"指輪（指用）（n）
",932
933,"科学（n）
",933
934,"科学官（n）
",934
935,"怒り（n）
",935
936,"怒って、怒って（v）
",936
937,"医者、医者（n）
",937
938,"きつくなる（v）
",938
939,"緩い（v）
",939
940,"緩める（v）
",940
941,"締める（v）
",941
942,"レストラン（n）
",942
943,"クリンゴン作動薬（n）
",943
944,"影（n）
",944
945,"スピーチ（音声）（n）
",945
946,"傷（v）
",946
947,"損傷、損傷の原因（v）
",947
948,"損傷、破壊（n）
",948
949,"説明する（v）
",949
950,"バカになる（v）
",950
951,"ゆっくり（adv）
",951
952,"劣る（v）
",952
953,"軍隊（n）
",953
954,"危険である（v）
",954
955,"危険（n）
",955
956,"同意しない（v）
",956
957,"同意する（v）
",957
958,"機動（エンジン）（v）
",958
959,"動物のタイプ（n）
",959
960,"戦争をする（v）
",960
961,"地震または振戦を経験する（v）
",961
962,"ジャーナル、ログ（n）
",962
963,"睡眠（v）
",963
964,"使い古されている（v）
",964
965,"摩耗（v）
",965
966,"（v）の世話をする
",966
967,"ごめんなさい（v）
",967
968,"嘘、リクライニング（v）
",968
969,"無効（v）
",969
970,"聞く（v）
",970
971,"いいえ、拒否します、拒否します（除外）
",971
972,"考える（v）
",972
973,"幸せになる（v）
",973
974,"額（n）
",974
975,"不幸になる（v）
",975
976,"暴動（n）
",976
977,"災害（n）
",977
978,"ゲーム（n）
",978
979,"ゲームをする（v）
",979
980,"研究（v）
",980
981,"通信する（v）
",981
982,"コミュニケーションオフィサー（n）
",982
983,"コミュニケーター、通信デバイス（n）
",983
984,"若い（v）
",984
985,"エンジン（n）
",985
986,"陰謀（n）
",986
987,"共謀（v）
",987
988,"下品な（v）
",988
989,"座標（n）
",989
990,"義務、クエスト、ミッション、タスク、雑用（n）
",990
991,"力、強要（v）
",991
992,"減衰（v）
",992
993,"暴力的（v）
",993
994,"取るに足らない、些細な、重要でない（v）
",994
995,"夜（n）
",995
996,"深夜（n）
",996
997,"同じ（v）
",997
998,"接続（v）
",998
999,"キャンプ（軍事用語）（n）
",999
1000,"乗客（n）
",1000
1001,"残る（v）
",1001
1002,"床（n）
",1002
1003,"ターゲット（n）
",1003
1004,"順序、コマンド（v）
",1004
1005,"司令官（n）
",1005
1006,"レグルス（n）
",1006
1007,"レグラン（n）
",1007
1008,"’イワーガル・レギュラン・ブラッドワーム（n）
",1008
1009,"常に（adv）
",1009
1010,"プレイ（v）
",1010
1011,"心配する（n）
",1011
1012,"時間（n）
",1012
1013,"横のエリア、（n）の隣のエリア
",1013
1014,"市民（n）
",1014
1015,"ラメになる（v）
",1015
1016,"通電（v）
",1016
1017,"エナジャイザー（n）
",1017
1018,"達成、終了（v）
",1018
1019,"議会、議会（n）
",1019
1020,"けがをする（v）
",1020
1021,"けが（v）
",1021
1022,"大使館（n）
",1022
1023,"レムス（n）
",1023
1024,"胴体の（n）
",1024
1025,"人口（n）
",1025
1026,"平和をつくる（v）
",1026
1027,"平和（n）
",1027
1028,"ホム休戦（n）
",1028
1029,"平和条約（n）
",1029
1030,"あごひげ（n）
",1030
1031,"アコード（n）
",1031
1032,"ロムルス（n）
",1032
1033,"ロミュラン（n）
",1033
1034,"病気、病気（v）
",1034
1035,"病気（n）
",1035
1036,"診療所（n）
",1036
1037,"置く（v）
",1037
1038,"太る（v）
",1038
1039,"厳しい（v）
",1039
1040,"拳（n）
",1040
1041,"反物質（n）
",1041
1042,"手で手動で制御する（v）
",1042
1043,"罰金、税金（v）
",1043
1044,"似ている（v）
",1044
1045,"時々（adv）
",1045
1046,"正義（n）
",1046
1047,"一時的（v）
",1047
1048,"衰退、悪化（v）
",1048
1049,"展開（v）
",1049
1050,"千（num）
",1050
1051,"まじめに（v）
",1051
1052,"存在する（不在ではない）（v）
",1052
1053,"ケア（約）、心配（約）（v）
",1053
1054,"ペット（n）
",1054
1055,"上昇（v）
",1055
1056,"運命（n）
",1056
1057,"千（num）
",1057
1058,"抹消（v）
",1058
1059,"ボランティア（v）
",1059
1060,"土地（v）
",1060
1061,"着陸パーティ（n）
",1061
1062,"泣く（v）
",1062
1063,"変化する、さまざまな（v）
",1063
1064,"バラエティ（n）
",1064
1065,"農業（n）
",1065
1066,"水平になる（v）
",1066
1067,"結婚する（夫はこれをする）（v）
",1067
1068,"きれいになる（v）
",1068
1069,"一般（ランク）（n）
",1069
1070,"レース（タイプ、ソート、クラス）（n）
",1070
1071,"制御（v）
",1071
1072,"コントロールパネル（n）
",1072
1073,"トラブルの原因（v）
",1073
1074,"トラブル（n）
",1074
1075,"品種（v）
",1075
1076,"地域（n）
",1076
1077,"断層（地震）（n）
",1077
1078,"進行状況（n）
",1078
1079,"シャーマンの惑星（n）
",1079
1080,"蒸気（n）
",1080
1081,"包帯（n）
",1081
1082,"（敵）を含む（v）
",1082
1083,"興奮する（v）
",1083
1084,"エキサイト（v）
",1084
1085,"周波数（無線）（n）
",1085
1086,"衛星（n）
",1086
1087,"リーチ（v）
",1087
1088,"患者（n）
",1088
1089,"影響（v）
",1089
1090,"曲げ（v）
",1090
1091,"スリット（v）
",1091
1092,"計算（v）
",1092
1093,"ガス（n）
",1093
1094,"耐える、くま（v）
",1094
1095,"雨（v）
",1095
1096,"不思議（v）
",1096
1097,"7（数字）
",1097
1098,"7番目（数字）
",1098
1099,"洪水（n）
",1099
1100,"洪水（v）
",1100
1101,"あなた（プロ）
",1101
1102,"けんか（v）
",1102
1103,"船体（n）
",1103
1104,"筋肉（n）
",1104
1105,"緩和（v）
",1105
1106,"食べる（v）
",1106
1107,"閉じて閉じる（v）
",1107
1108,"スピーチ、講義、住所（n）
",1108
1109,"閉じる、閉じる（v）
",1109
1110,"ツリー（n）
",1110
1111,"サボタージュ（v）
",1111
1112,"母（n）
",1112
1113,"祖母（n）
",1113
1114,"苦しんでいる、苦しんでいる（v）
",1114
1115,"遭難電話（n）
",1115
1116,"知っている（v）
",1116
1117,"不器用（v）
",1117
1118,"隠す、マント（v）
",1118
1119,"クローキングデバイス（n）
",1119
1120,"しっかりしている（v）
",1120
1121,"訪問（v）
",1121
1122,"緑、青、黄（v）
",1122
1123,"準備完了、待機（除外）
",1123
1124,"妨害（v）
",1124
1125,"規律（n）
",1125
1126,"ネイティブ（n）
",1126
1127,"ジャンプ（v）
",1127
1128,"リソース（n）
",1128
1129,"取得、取得、取得（v）
",1129
1130,"有毒である（v）
",1130
1131,"力場（n）
",1131
1132,"スキン（v）
",1132
1133,"風、そよ風（n）
",1133
1134,"衣類（n）
",1134
1135,"交渉（v）
",1135
1136,"戦う（v）
",1136
1137,"商人（n）
",1137
1138,"商船（n）
",1138
1139,"準備完了、待機（除外）
",1139
1140,"レコード（n）
",1140
1141,"バー、サロン、カクテルラウンジ（n）
",1141
1142,"凍結する（v）
",1142
1143,"凍結（v）
",1143
1144,"負の角度（v）になる
",1144
1145,"ナイフ、短剣（n）
",1145
1146,"静かに（v）
",1146
1147,"交換、代替（v）
",1147
1148,"沈黙（v）
",1148
1149,"奇妙な（v）
",1149
1150,"排気（n）
",1150
1151,"毒（n）
",1151
1152,"溶液（液体）（n）
",1152
1153,"イオン（n）
",1153
1154,"文明化される（v）
",1154
1155,"文明化（v）
",1155
1156,"文明（n）
",1156
1157,"一緒にいる（v）
",1157
1158,"達成（v）
",1158
1159,"達成（n）
",1159
1160,"皇帝（n）
",1160
1161,"塗りつぶし（v）
",1161
1162,"管轄（n）
",1162
1163,"真実であること（v）
",1163
1164,"科学者（n）
",1164
1165,"翼（n）
",1165
1166,"Hovtay ’Tellun Starシステム（n）
",1166
1167,"拒否（v）
",1167
1168,"乗船（v）
",1168
1169,"宇宙ステーション（n）
",1169
1170,"貨物（n）
",1170
1171,"貨物船（n）
",1171
1172,"削除、離陸（v）
",1172
1173,"地球（n）
",1173
1174,"テラン、土工（n）
",1174
1175,"メルト（v）
",1175
1176,"賞品（n）
",1176
1177,"打ち明ける（v）
",1177
1178,"植生（n）
",1178
1179,"in辱（v）
",1179
1180,"カスタム（n）
",1180
1181,"レイ（n）
",1181
1182,"搭乗、搭乗（v）
",1182
1183,"大きくなる（v）
",1183
1184,"（オブジェクトの）長くて長い（v）
",1184
1185,"ハート（n）
",1185
1186,"古く（v）
",1186
1187,"粒（n）
",1187
1188,"軽くなる（重量）（v）
",1188
1189,"楽しむ（v）
",1189
1190,"修正、修復（v）
",1190
1191,"証明する（v）
",1191
1192,"手のひら（n）
",1192
1193,"セーブ、レスキュー（v）
",1193
1194,"カウント（v）
",1194
1195,"だから、よく（除外）
",1195
1196,"欺く、トリック（v）
",1196
1197,"貨物船（n）
",1197
1198,"トパリン（n）
",1198
1199,"住む（v）
",1199
1200,"ひざまずく（v）
",1200
1201,"登る（v）
",1201
1202,"サーブ（マスター）（v）
",1202
1203,"使用人（n）
",1203
1204,"戦術（n）
",1204
1205,"禁止（v）
",1205
1206,"まもなく（adv）
",1206
1207,"恥ずかしい（v）
",1207
1208,"機動（軍事用語）（n）
",1208
1209,"恥（v）
",1209
1210,"暑い（v）
",1210
1211,"熱（n）
",1211
1212,"希望（v）
",1212
1213,"代理店（n）
",1213
1214,"柔らかく（v）
",1214
1215,"落胆（v）
",1215
1216,"奨励する（v）
",1216
1217,"分（時間）（n）
",1217
1218,"着る（服）（v）
",1218
1219,"マインド・シフター（クリンゴン・サイキック・プローブ）（n）
",1219
1220,"服を脱ぐ（v）
",1220
1221,"着る（服）（v）
",1221
1222,"列（n）
",1222
1223,"我慢する（v）
",1223
1224,"発見、発見、観察、通知（v）
",1224
1225,"自由で独立している（v）
",1225
1226,"自由、独立（n）
",1226
1227,"取る（v）
",1227
1228,"クロノメーター（n）
",1228
1229,"おかしい（v）
",1229
1230,"追跡、フォロー（v）
",1230
1231,"出発（v）
",1231
1232,"ライン、ロープ（n）
",1232
1233,"同行（v）
",1233
1234,"進行状況（v）
",1234
1235,"回す（v）
",1235
1236,"無能である（v）
",1236
1237,"煙（n）
",1237
1238,"あなた（複数）（プロ）
",1238
1239,"私の（v）
",1239
1240,"ミネラル（n）
",1240
1241,"マイナー（n）
",1241
1242,"クリンゴン（n）
",1242
1243,"クリンゴン帝国（n）
",1243
1244,"従属する（v）
",1244
1245,"尋ねる（v）
",1245
1246,"矛盾（v）
",1246
1247,"結婚（n）
",1247
1248,"実現する（v）
",1248
1249,"未処理、未処理（v）
",1249
1250,"鼻孔（n）
",1250
1251,"バーター、バーゲン（v）
",1251
1252,"コングロメーション（n）
",1252
1253,"喘鳴（v）
",1253
1254,"排気（v）
",1254
1255,"ブレス（n）
",1255
1256,"呼吸する（v）
",1256
1257,"ささやき（v）
",1257
1258,"飲み物（v）
",1258
1259,"誘惑される（v）
",1259
1260,"誘惑（v）
",1260
1261,"5（数字）
",1261
1262,"5番目（数値）
",1262
1263,"ホルスター（n）
",1263
1264,"そのため、その場合は（adv）
",1264
1265,"賢く、賢く、インテリジェントに（v）
",1265
1266,"敬礼（v）
",1266
1267,"行動する、行動を起こす（v）
",1267
1268,"攻撃的である（v）
",1268
1269,"百（num）
",1269
1270,"パーセント（n）
",1270
1271,"父（n）
",1271
1272,"祖父（n）
",1272
1273,"誰か、何か、誰でも、何でも（n）
",1273
1274,"境界（n）
",1274
1275,"目を覚まし、眠りを止める（v）
",1275
1276,"目を覚ます（誰か）（v）
",1276
1277,"都市（n）
",1277
1278,"村（n）
",1278
1279,"ゴミ（n）
",1279
1280,"ガベージスカウ（n）
",1280
1281,"ドック（n）
",1281
1282,"ドック（v）
",1282
1283,"戦争（n）
",1283
1284,"ゴキブリ（n）
",1284
1285,"スラスタ（n）
",1285
1286,"泣き声（v）
",1286
1287,"真実を伝える（v）
",1287
1288,"蓄積（v）
",1288
1289,"皇帝（n）
",1289
1290,"どこか（n）
",1290
1291,"身代金（n）
",1291
1292,"肩（n）
",1292
1293,"催眠術をかける（v）
",1293
1294,"信頼し、（v）に信仰を持っている
",1294
1295,"不信（v）
",1295
1296,"チョーク（v）
",1296
1297,"治療（v）
",1297
1298,"推進（v）
",1298
1299,"人質（n）
",1299
1300,"意見（n）
",1300
1301,"無意識になる（v）
",1301
1302,"バルカン（惑星）（n）
",1302
1303,"バルカン（人）（n）
",1303
1304,"仕事、苦労（v）
",1304
1305,"残念（v）
",1305
1306,"魅了する（v）
",1306
1307,"制限（v）
",1307
1308,"クック（v）
",1308
1309,"ギャレー（n）
",1309
1310,"尊敬（v）
",1310
1311,"管理（v）
",1311
1312,"マネージャー（n）
",1312
1313,"ハント（v）
",1313
1314,"現象、イベント、発生（n）
",1314
1315,"靴（n）
",1315
1316,"妨害（v）
",1316
1317,"純粋である（v）
",1317
1318,"分割（v）
",1318
1319,"ベース（軍事用語）（n）
",1319
1320,"1（数字）
",1320
1321,"最初（num）
",1321
1322,"昨日（n）
",1322
1323,"明日（n）
",1323
1324,"一度（adv）
",1324
1325,"10（数字）
",1325
1326,"10番目（数値）
",1326
1327,"恥ずかしい（v）
",1327
1328,"閉じ込める（v）
",1328
1329,"襲撃（v）
",1329
1330,"まだ（adv）
",1330
1331,"3（数字）
",1331
1332,"3番目（数値）
",1332
1333,"魅力的（皮肉にのみ使用）（除外）
",1333
1334,"違反（v）
",1334
1335,"違反（n）
",1335
1336,"ジャケット、コート（n）
",1336
1337,"グロー（v）
",1337
1338,"酸っぱい（v）
",1338
1339,"神話（n）
",1339
1340,"天才（n）
",1340
1341,"冷酷（v）
",1341
1342,"農場（v）
",1342
1343,"選択肢（n）
",1343
1344,"選択、選択（v）
",1344
1345,"戦術表示（n）
",1345
1346,"捨てる（v）
",1346
1347,"拾う（v）
",1347
1348,"権威、政治権力（n）
",1348
1349,"あご（n）
",1349
1350,"動詞（n）
",1350
1351,"明るく明るい（v）
",1351
1352,"帝国（n）
",1352
1353,"決定（v）
",1353
1354,"頭痛がある（v）
",1354
1355,"リップ（n）
",1355
1356,"地下（n）
",1356
1357,"依存、依存（v）
",1357
1358,"戦術士官（n）
",1358
1359,"心、脳（n）
",1359
1360,"ペット、脳卒中（v）
",1360
1361,"つま先（n）
",1361
1362,"勤務駅、駅（n）
",1362
1363,"理解する（v）
",1363
1364,"誤解（v）
",1364
1365,"十分、十分（v）
",1365
1366,"役員（n）
",1366
1367,"グラウンド（n）
",1367
1368,"勝利、勝利（n）
",1368
1369,"ショックを受け、d然とする（v）
",1369
1370,"議会、議会（n）
",1370
1371,"罪（v）
",1371
1372,"注意してください（v）
",1372
1373,"不注意（v）
",1373
1374,"一時停止（v）
",1374
1375,"ベント（n）
",1375
1376,"トリブル（n）
",1376
1377,"ライフ（n）
",1377
1378,"ライブ（v）
",1378
1379,"ライフサイン（n）
",1379
1380,"生命維持システム（n）
",1380
1381,"濡れている（v）
",1381
1382,"歩く（v）
",1382
1383,"噛む（v）
",1383
1384,"チュニック（n）
",1384
1385,"収穫（v）
",1385
1386,"シールド（n）
",1386
1387,"シールド（v）
",1387
1388,"勇敢である（v）
",1388
1389,"判断（n）
",1389
1390,"コンフリクト（n）
",1390
1391,"満足する（v）
",1391
1392,"（v）を満たす
",1392
1393,"入る（v）
",1393
1394,"パンツ（n）
",1394
1395,"ヒューマノイド（n）
",1395
1396,"地区、面積（n）
",1396
1397,"侵入（v）
",1397
1398,"侵略（n）
",1398
1399,"フィールド（土地）（n）
",1399
1400,"料金（軍事用語）（v）
",1400
1401,"逆さまに（v）
",1401
1402,"（船の）艦隊（n）
",1402
1403,"チョコレート（n）
",1403
1404,"不誠実である（v）
",1404
1405,"正直に言う（v）
",1405
1406,"祭り（n）
",1406
1407,"惑星（n）
",1407
1408,"プラネトイド（n）
",1408
1409,"惑星連盟（n）
",1409
1410,"プッシュ（v）
",1410
1411,"質問、質問（v）
",1411
1412,"波（n）
",1412
1413,"しかし、それにもかかわらず、それでも（conj）
",1413
1414,"しかし、それにもかかわらず、それでも（conj）
",1414
1415,"静脈（n）
",1415
1416,"表示、表示（v）
",1416
1417,"幾つ？いくら？ （質問）
",1417
1418,"悪化する（v）
",1418
1419,"ガード（v）
",1419
1420,"ガード（n）
",1420
1421,"刺す（v）
",1421
1422,"セクション（n）
",1422
1423,"機会（n）
",1423
1424,"準備完了（除外）
",1424
1425,"および（結合文）（conj）
",1425
1426,"宇宙船、宇宙船クラス（n）
",1426
1427,"宇宙艦隊（n）
",1427
1428,"スターベース（n）
",1428
1429,"入力、入る（v）
",1429
1430,"エラス（n）
",1430
1431,"クラウド（n）
",1431
1432,"動物のタイプ（n）
",1432
1433,"フォア（n）
",1433
1434,"剣（n）
",1434
1435,"that（前のトピック）（pro）
",1435
1436,"美しく、ハンサムに（v）
",1436
1437,"聞く（v）
",1437
1438,"誠実であること（v）
",1438
1439,"宣誓（n）
",1439
1440,"誓う、誓う（v）
",1440
1441,"悲しむ（v）
",1441
1442,"カレンダー（n）
",1442
1443,"落ち込んでいる（v）
",1443
1444,"高度で高度に開発されている（v）
",1444
1445,"高度（n）
",1445
1446,"誰？ （質問）
",1446
1447,"血液（n）
",1447
1448,"トンネル（n）
",1448
1449,"発明、考案（v）
",1449
1450,"それ（プロ）
",1450
1451,"のどが渇く（v）
",1451
1452,"検証（v）
",1452
1453,"ずるい、ずるい（v）
",1453
1454,"Organia（n）
",1454
1455,"ロジマブオルガニア平和条約（n）
",1455
1456,"オルガニアン（n）
",1456
1457,"表す（v）
",1457
1458,"使者（n）
",1458
1459,"競う（v）
",1459
1460,"痛み、痛み、痛む（v）
",1460
1461,"痛み、痛み、痛み（n）
",1461
1462,"後方（n）
",1462
1463,"重い（v）
",1463
1464,"二日酔い、二日酔い（v）
",1464
1465,"修飾される（v）
",1465
1466,"夕食（n）
",1466
1467,"反逆罪（n）
",1467
1468,"脚（n）
",1468
1469,"必須、必須（v）
",1469
1470,"役員（n）
",1470
1471,"押し下げる（v）
",1471
1472,"百万（num）
",1472
1473,"宇宙（n）
",1473
